,Effectiveness,HP_diff,Attack_diff,Defense_diff,Sp.Atk_diff,Sp.Def_diff,Speed_diff,F_Legendary,S_Legendary,First Won
8623,0.5,-1,-41,15,15,39,-20,0,0,0
8624,1.0,-9,-18,-13,-5,-5,-5,0,0,0
8625,1.0,-15,15,-40,30,-105,60,0,1,1
8626,0.5,20,13,5,14,5,44,0,0,1
8627,1.0,10,20,-1,0,-16,-8,0,0,0
8628,1.0,105,-82,-22,-72,-22,-17,0,0,0
8629,2.0,55,84,46,30,40,35,0,0,1
8630,2.0,-40,-90,-10,-65,-10,-65,0,0,0
8631,1.0,1,44,34,49,62,65,0,0,1
8632,2.0,35,-10,-95,65,-55,10,0,1,1
8633,1.0,45,84,66,125,75,90,1,0,1
8634,1.0,-60,-40,-25,-69,-29,5,0,1,1
8635,1.0,-5,-33,-7,15,-5,-5,0,0,0
8636,2.0,56,13,23,22,32,-21,0,0,0
8637,0.5,8,0,8,44,15,49,0,0,1
8638,0.5,-10,21,9,-28,-20,-54,0,0,0
8639,1.0,65,-10,38,55,30,-53,0,0,0
8640,1.0,1,7,18,-3,18,-41,0,0,0
8641,1.0,-30,45,5,20,20,85,0,0,1
8642,1.0,10,45,25,-115,-25,-50,0,0,0
8643,1.0,-10,-15,-3,-5,17,-12,0,0,0
8644,0.5,-2,25,46,70,10,-30,0,0,0
8645,1.0,-8,-10,9,37,17,-15,0,0,0
8646,1.0,-10,-48,-67,-5,-35,-35,0,0,0
8647,2.0,5,-115,-65,-135,-85,-95,0,1,0
8648,2.0,-17,11,19,-25,5,-5,0,0,0
8649,1.0,-45,-27,-32,7,-33,30,0,0,1
8650,0.5,30,51,25,-9,-35,14,0,0,1
8651,1.0,-45,-90,-35,45,-10,-25,0,0,0
8652,1.0,-28,-2,90,-13,85,27,0,0,1
8653,1.0,-15,45,33,65,51,13,0,0,1
8654,1.0,-23,-30,-21,15,-16,-65,0,0,0
8655,1.0,5,25,40,-35,0,-5,0,0,0
8656,1.0,-25,-100,-90,-35,-60,-45,0,0,0
8657,0.5,39,50,45,75,35,41,1,0,1
8658,0.5,-35,-65,-15,-70,-43,-23,0,0,0
8659,1.0,-20,-1,68,-27,63,-18,0,0,0
8660,1.0,10,44,-50,9,-20,1,0,0,1
8661,1.0,11,-13,-15,5,46,42,0,0,1
8662,1.0,51,11,45,45,45,15,0,0,0
8663,2.0,10,35,25,-40,20,-20,0,0,0
8664,1.0,-14,15,11,-60,-53,-17,0,0,0
8665,0.5,-15,-10,-13,-11,9,25,0,0,1
8666,1.0,-45,-94,-25,-15,5,-21,0,0,0
8667,2.0,-65,-55,-90,-10,-10,-5,0,0,0
8668,1.0,-45,-63,175,-37,155,-80,0,0,0
8669,2.0,-22,35,-17,-30,40,29,0,0,1
8670,1.0,-15,-15,-25,-10,-25,0,0,0,0
8671,0.5,-25,-37,-23,-37,-23,-34,0,0,0
8672,1.0,40,104,90,10,35,-14,0,0,0
8673,1.0,-65,-79,-70,-45,-50,29,0,0,1
8674,1.0,45,60,48,20,28,65,0,0,1
8675,0.5,-15,-18,-115,22,10,86,0,0,0
8676,1.0,9,-71,-26,-15,-15,-7,0,0,0
8677,2.0,35,45,0,-30,0,-5,0,0,0
8678,0.5,5,-25,60,40,50,-20,0,0,0
8679,2.0,10,88,62,13,-58,20,0,0,1
8680,0.5,10,7,-8,-13,-13,14,0,0,1
8681,1.0,40,-15,-27,45,-17,-10,0,0,0
8682,1.0,-5,-10,15,0,10,-15,0,0,0
8683,1.0,-30,-5,-45,-37,-50,-38,0,0,0
8684,1.0,10,15,35,-20,5,-80,0,0,0
8685,1.0,-3,-130,26,-74,26,-80,0,1,0
8686,2.0,-32,-16,6,-14,36,-21,0,0,1
8687,1.0,0,13,39,9,51,60,0,0,1
8688,1.0,-1,-29,-15,70,20,55,0,0,1
8689,1.0,-10,6,-55,-5,-20,7,0,0,1
8690,1.0,-20,5,35,75,35,0,0,0,0
8691,0.5,-5,-15,20,5,-10,60,0,0,1
8692,1.0,5,-10,-50,45,-50,27,0,0,1
8693,2.0,0,25,-80,-25,-90,-5,0,1,0
8694,1.0,-65,-80,-55,-50,-55,-45,0,0,0
8695,1.0,-10,23,22,-50,-60,-60,0,0,0
8696,2.0,-15,-31,-15,-95,-55,-64,0,1,0
8697,0.5,30,50,-90,40,-90,20,0,0,1
8698,0.5,20,13,-15,0,-15,-30,0,0,0
8699,1.0,-50,-5,80,-15,-55,-30,0,1,0
8700,1.0,-70,-35,-5,-90,-70,-65,0,1,0
8701,1.0,38,50,43,60,53,55,1,0,1
8702,1.0,25,10,15,15,85,38,0,0,1
8703,1.0,-25,-53,-91,-41,-28,53,0,0,0
8704,1.0,25,-20,-5,50,60,10,0,0,1
8705,1.0,65,40,45,-65,-15,-50,0,0,1
8706,1.0,26,124,35,43,18,10,0,0,1
8707,1.0,-10,0,-12,10,-27,27,0,0,1
8708,1.0,-23,30,-40,15,25,-7,0,0,0
8709,0.0,-45,-30,-25,-57,-10,-68,0,0,0
8710,2.0,5,15,-65,-32,-10,5,0,0,1
8711,1.0,35,67,22,-3,12,36,0,0,1
8712,1.0,-35,16,-15,-100,-25,42,0,0,1
8713,0.5,25,10,35,30,70,15,0,0,1
8714,1.0,-33,-34,-43,-54,-10,-60,0,0,0
8715,0.5,0,-20,0,-55,-10,-20,0,0,0
8716,1.0,15,13,20,28,25,-25,0,0,0
8717,1.0,6,-16,-35,71,40,54,0,0,1
8718,0.5,-2,37,-24,26,-15,42,0,0,1
8719,0.5,-8,0,20,25,55,20,0,0,1
8720,1.0,-9,50,-30,99,45,90,1,0,1
8721,1.0,25,54,50,30,10,-41,0,0,0
8722,1.0,7,-27,-2,33,-52,21,0,0,1
8723,1.0,85,72,27,9,54,-37,0,0,1
8724,1.0,43,40,40,20,-30,31,0,0,1
8725,2.0,-19,-48,88,-63,48,-91,0,1,0
8726,1.0,-35,5,-63,45,-28,-9,0,0,0
8727,1.0,-17,46,10,53,-3,59,0,0,1
8728,1.0,-24,-60,5,-38,-3,-35,0,0,0
8729,1.0,30,50,-25,10,10,10,0,0,1
8730,1.0,-15,27,43,42,58,-55,0,0,0
8731,1.0,-15,-3,-34,5,-34,-35,0,0,0
8732,1.0,6,35,5,55,25,80,0,0,1
8733,2.0,30,40,10,5,-35,15,0,0,1
8734,1.0,-25,-20,-10,-65,-50,-25,0,1,0
8735,1.0,-28,-27,32,31,44,-32,0,0,0
8736,1.0,-5,5,-85,-15,25,75,0,0,1
8737,1.0,-75,-100,-34,10,-10,-21,0,0,0
8738,1.0,-7,-70,15,-100,-15,-115,0,1,0
8739,1.0,25,37,33,40,20,-55,0,0,0
8740,1.0,50,-20,0,-50,20,0,1,1,0
8741,1.0,5,15,-10,5,-75,-38,0,0,0
8742,1.0,30,-35,-10,80,60,20,0,0,1
8743,2.0,30,13,50,25,45,-4,0,0,0
8744,0.5,-17,31,3,41,6,0,0,0,0
8745,1.0,-14,27,9,17,4,11,0,0,1
8746,0.5,38,22,42,27,31,11,0,0,1
8747,1.0,25,15,-25,30,55,47,0,0,1
8748,1.0,65,50,-22,-15,-32,14,1,0,1
8749,2.0,-12,-3,-5,-6,-2,-44,0,0,0
8750,2.0,-75,-53,-68,32,-28,35,0,0,0
8751,1.0,37,39,20,15,25,37,0,0,1
8752,1.0,-58,-7,-16,-20,-26,-8,0,0,0
8753,1.0,20,-55,5,-20,5,-20,0,0,0
8754,1.0,40,15,-5,-65,-5,-10,0,0,0
8755,0.5,35,80,80,5,-25,10,0,0,1
8756,0.5,-30,-50,-53,-40,-43,20,0,0,1
8757,1.0,-73,-75,-49,-40,-14,-35,0,0,0
8758,0.5,-10,-73,-55,2,-45,20,0,0,0
8759,1.0,15,5,-70,27,-37,-46,0,1,0
8760,1.0,-25,-50,-15,20,-10,40,0,0,1
8761,0.5,-1,23,5,-59,0,-38,0,0,0
8762,1.0,20,50,115,5,70,-10,1,0,0
8763,1.0,-5,-25,-8,70,52,76,0,0,0
8764,1.0,25,13,-10,35,-10,-5,0,0,0
8765,0.5,-16,-5,94,-75,-41,-47,0,1,0
8766,1.0,-30,-5,20,-45,-85,-45,0,0,0
8767,1.0,25,50,100,29,34,25,0,0,1
8768,1.0,-9,19,47,69,47,67,0,0,1
8769,2.0,-80,-25,-35,15,-15,5,0,0,1
8770,1.0,-15,-35,-75,-5,-5,-5,0,0,0
8771,1.0,-23,-60,-45,-50,-15,-25,0,0,0
8772,1.0,47,5,0,-50,15,-61,0,0,0
8773,1.0,-10,42,25,16,-11,-10,0,0,0
8774,1.0,-45,-35,-15,-5,25,-60,0,0,0
8775,0.5,-59,-16,66,-31,51,18,0,0,1
8776,1.0,-10,-50,10,0,80,10,0,0,1
8777,1.0,5,10,-15,40,10,0,0,0,0
8778,1.0,124,30,45,140,70,55,1,0,1
8779,0.5,0,-25,-10,-20,65,35,1,0,1
8780,1.0,55,60,20,5,-25,-5,0,0,0
8781,0.5,0,-6,5,-91,10,-94,0,0,0
8782,0.5,-10,-30,20,-31,3,-22,0,0,0
8783,1.0,6,92,-5,-35,-40,32,0,0,1
8784,1.0,5,35,20,45,20,-20,0,0,0
8785,1.0,34,-11,-31,12,-1,32,0,0,1
8786,1.0,-80,-113,-20,-42,-55,0,0,0,0
8787,2.0,11,57,29,25,10,50,0,0,1
8788,1.0,35,65,30,-27,22,15,0,0,1
8789,2.0,-3,-19,-13,-55,-40,-65,0,0,0
8790,1.0,40,10,8,25,8,-45,0,0,0
8791,0.5,-19,35,15,35,25,34,0,0,1
8792,1.0,19,-27,26,43,41,24,0,0,1
8793,1.0,19,25,13,23,-5,11,0,0,1
8794,1.0,-26,-60,-35,-40,-45,-49,0,0,0
8795,1.0,5,-20,-75,55,10,0,0,0,0
8796,1.0,-45,-75,-18,-60,-8,-20,0,1,0
8797,2.0,-50,-20,-10,-10,-10,-10,0,0,0
8798,1.0,3,13,58,35,28,-5,0,0,0
8799,1.0,-35,-27,94,-35,94,25,1,0,1
8800,0.5,-15,-21,5,-45,-15,-59,0,0,0
8801,1.0,29,18,8,65,30,49,0,0,1
8802,0.5,-38,-23,-38,-50,-58,-35,0,1,0
8803,0.5,-26,-61,-54,-61,-44,-14,0,0,0
8804,0.5,-10,0,75,-15,50,-20,1,0,0
8805,1.0,5,-25,5,-30,10,35,0,0,1
8806,0.0,36,-160,-70,-78,-18,-45,0,0,0
8807,0.0,-17,-45,35,15,25,-50,0,0,0
8808,1.0,-70,0,35,0,30,43,0,0,1
8809,1.0,-2,-10,-21,-5,45,28,0,0,1
8810,1.0,15,5,-30,-10,10,-5,0,0,0
8811,1.0,33,41,1,42,17,42,0,0,1
8812,1.0,5,25,30,-20,-5,70,0,0,1
8813,1.0,29,4,22,18,38,-11,0,0,0
8814,1.0,33,67,25,10,35,62,0,0,1
8815,0.0,5,15,-37,22,10,1,0,0,0
8816,2.0,50,-5,55,85,-5,-30,0,0,0
8817,1.0,80,35,-30,30,-30,30,0,0,1
8818,2.0,-2,7,55,-6,28,-39,0,0,0
8819,0.5,-125,-10,55,-55,-8,-32,0,0,0
8820,0.5,-40,-45,-170,-20,-70,10,0,1,1
8821,1.0,-18,3,-23,-40,5,-16,0,0,0
8822,1.0,-7,49,42,-37,-27,69,0,0,1
8823,1.0,-35,-105,-55,-115,-25,-5,0,1,0
8824,1.0,-112,-79,-60,-70,-35,-25,0,1,0
8825,1.0,22,35,60,65,60,38,1,0,1
8826,1.0,45,-30,-15,50,50,25,0,0,1
8827,1.0,-88,-75,-76,-11,-5,-35,0,1,0
8828,1.0,0,20,5,-4,-4,-15,0,0,0
8829,1.0,-22,-68,-22,-38,-17,-57,0,0,0
8830,0.5,55,55,15,5,35,25,0,0,1
8831,1.0,-12,-105,5,70,55,42,0,0,0
8832,1.0,31,7,7,44,34,-41,0,0,0
8833,1.0,-10,13,-15,-43,-70,-40,0,0,0
8834,0.5,35,40,-130,120,20,65,1,0,1
8835,0.5,-1,-9,-8,-3,-13,44,0,0,1
8836,1.0,-42,-24,-25,-44,-25,-10,0,1,0
8837,0.5,5,35,67,15,27,-46,0,0,0
8838,1.0,83,95,25,-15,30,57,0,0,1
8839,0.5,-21,-38,-60,-6,42,13,0,0,1
8840,0.5,10,-25,-30,15,-10,0,0,0,0
8841,1.0,-45,-30,-28,55,7,-9,0,0,0
8842,2.0,16,39,18,14,11,-13,0,0,0
8843,2.0,-40,-48,5,-33,-35,-64,0,0,0
8844,0.5,-42,-75,-39,-85,-49,-96,0,1,0
8845,1.0,-10,-41,-20,-21,-20,-3,0,0,0
8846,1.0,-35,-20,40,-17,0,-93,0,0,0
8847,0.5,5,11,8,-34,-20,-24,0,0,0
8848,0.5,9,28,48,-22,-20,-8,0,0,0
8849,1.0,66,45,95,25,99,40,1,0,1
8850,1.0,5,68,-28,0,-25,30,0,0,1
8851,1.0,-37,-75,-55,-20,-50,42,0,0,0
8852,2.0,-10,-27,0,30,20,5,0,0,1
8853,1.0,-36,2,15,-30,-5,42,0,0,1
8854,1.0,-30,10,0,-64,-104,-35,0,0,0
8855,1.0,-10,15,45,35,15,15,0,0,1
8856,2.0,-5,-22,-57,19,-6,-2,0,1,0
8857,1.0,40,25,-5,0,-20,0,0,0,0
8858,2.0,-60,-75,-60,-5,-60,-20,0,0,0
8859,1.0,-70,-15,-45,-55,-55,25,0,0,1
8860,1.0,-25,-64,-87,-15,-57,45,0,0,1
8861,1.0,-41,-57,-20,10,14,3,0,0,1
8862,1.0,23,3,38,-20,45,-40,0,0,0
8863,2.0,-16,17,-40,-36,-50,-9,0,0,0
8864,2.0,25,60,0,-27,-20,-43,0,0,0
8865,1.0,11,5,30,15,20,-1,1,1,0
8866,1.0,-2,32,30,-43,-5,-2,0,0,0
8867,0.5,-29,5,-11,-10,-28,31,0,0,1
8868,1.0,26,31,-5,31,-2,-1,1,1,0
8869,1.0,-25,-10,10,90,20,-40,0,0,0
8870,0.0,18,50,-10,0,50,30,0,0,0
8871,0.5,-40,-20,-40,-40,-65,-20,0,0,0
8872,1.0,5,-35,-6,24,9,45,0,0,1
8873,0.5,39,-2,33,-28,37,-14,0,0,0
8874,1.0,60,15,-45,45,5,0,0,0,0
8875,1.0,-25,65,85,20,30,35,0,0,1
8876,1.0,-55,-80,-46,-35,-52,-26,0,0,0
8877,1.0,-15,-18,-11,-5,-1,-12,0,0,0
8878,1.0,-10,15,-73,-45,-48,31,0,0,1
8879,1.0,35,25,55,80,60,-35,0,0,0
8880,0.5,-39,-45,-20,-30,-45,-55,0,0,0
8881,1.0,20,35,70,-60,5,-50,0,0,1
8882,1.0,55,-5,-40,-90,-25,-105,0,1,1
8883,1.0,30,108,54,-3,55,-4,0,0,0
8884,1.0,48,54,87,13,3,14,0,0,1
8885,0.5,53,50,-11,-10,-27,5,0,0,1
8886,1.0,-30,-35,-85,-110,-70,-10,0,0,0
8887,2.0,30,22,-30,22,-35,-15,0,0,0
8888,0.5,-55,-65,-15,-40,15,-35,0,1,0
8889,1.0,13,-2,-5,0,-5,7,0,0,1
8890,1.0,-18,7,-3,-30,-78,-35,0,0,0
8891,1.0,41,79,97,-6,22,12,0,0,1
8892,1.0,-24,-35,-25,-75,-30,-41,0,1,0
8893,1.0,-170,180,110,5,0,25,0,0,1
8894,1.0,-30,20,-60,-5,-60,-5,0,1,1
8895,1.0,15,17,40,-47,5,-30,0,0,0
8896,1.0,2,-24,-63,12,1,-49,0,0,0
8897,2.0,20,14,-4,-20,-20,0,0,0,0
8898,1.0,17,58,-18,52,18,48,1,0,1
8899,0.0,20,20,63,20,63,-11,1,0,0
8900,1.0,-29,1,-15,-18,-16,26,0,0,1
8901,1.0,40,55,-32,-45,-47,-41,0,0,0
8902,0.5,-49,-70,-38,-80,-48,-51,0,1,0
8903,1.0,-6,-20,-60,-25,-89,-65,0,1,0
8904,1.0,-20,7,15,-35,20,-10,0,0,0
8905,1.0,-3,15,0,-90,-50,-20,0,0,0
8906,1.0,14,-19,-137,-19,-137,-62,0,1,0
8907,1.0,-6,80,25,-5,-50,31,1,0,1
8908,1.0,10,-8,22,-8,42,31,0,0,1
8909,0.5,-7,12,37,-51,10,9,0,0,1
8910,1.0,15,5,65,20,5,-30,0,0,0
8911,0.5,20,24,-95,20,20,26,0,0,1
8912,1.0,-40,-45,-45,-85,-25,20,0,0,1
8913,1.0,-30,-45,-50,-80,-50,-50,0,0,0
8914,1.0,25,-30,4,5,-1,-70,0,0,0
8915,1.0,40,-47,-7,-17,-7,-62,0,0,0
8916,2.0,60,35,60,50,45,30,1,0,1
8917,0.5,26,2,31,52,31,29,0,0,1
8918,1.0,-31,3,8,36,-9,106,0,0,1
8919,1.0,20,-30,29,-55,29,10,0,0,0
8920,1.0,-23,-30,-20,-63,-62,-45,0,0,0
8921,0.5,-3,-27,16,30,17,13,0,0,1
8922,1.0,20,-60,-41,-85,-41,-75,0,0,0
8923,2.0,10,-25,42,-40,42,-65,0,0,0
8924,1.0,-5,18,37,-19,0,-17,0,0,0
8925,1.0,6,-10,10,22,32,50,0,0,1
8926,2.0,-15,10,-20,25,25,60,0,0,1
8927,2.0,-85,-35,10,-8,18,-25,0,0,0
8928,1.0,13,-2,-60,-64,-66,-12,0,0,0
8929,1.0,12,55,15,-5,-35,20,0,0,1
8930,1.0,6,-28,-25,-30,-24,-23,0,0,0
8931,2.0,27,45,5,65,-5,8,0,0,1
8932,1.0,90,70,0,35,30,25,1,0,1
8933,1.0,-37,-7,-23,-24,-24,29,0,0,1
8934,1.0,8,72,33,84,18,28,0,0,1
8935,0.5,50,10,51,46,67,42,1,0,1
8936,1.0,26,-28,-3,14,7,-40,0,0,0
8937,1.0,0,42,-15,-50,-15,19,0,0,1
8938,0.5,-35,-70,-15,-35,-5,-50,0,0,0
8939,2.0,-5,45,40,39,43,38,0,0,1
8940,0.5,10,10,85,30,-20,-40,0,0,0
8941,1.0,65,15,25,-5,0,-30,0,0,0
8942,1.0,-15,15,55,-15,25,-24,0,0,0
8943,1.0,41,10,30,70,30,15,0,0,1
8944,0.5,19,55,10,65,0,26,1,0,1
8945,1.0,-5,-35,-45,-5,5,-30,0,1,0
8946,0.5,7,-34,-2,51,11,12,0,0,1
8947,1.0,0,70,160,-10,10,-20,0,0,0
8948,1.0,-6,13,51,23,-17,-43,0,0,0
8949,1.0,21,12,31,34,1,23,0,0,1
8950,2.0,45,0,40,62,40,63,0,0,1
8951,0.5,-23,-60,-66,-60,-35,-40,0,0,0
8952,1.0,25,-2,50,3,20,-78,0,0,0
8953,1.0,-42,-48,-27,12,-12,3,0,0,1
8954,2.0,-9,9,0,-9,15,7,0,0,1
8955,1.0,26,-58,38,-82,25,13,0,0,1
8956,0.5,10,-25,-25,5,5,10,0,0,1
8957,1.0,-78,23,63,-34,43,-13,0,0,0
8958,1.0,-31,-30,36,-1,51,-25,0,0,0
8959,1.0,-16,8,-12,-77,-45,-38,0,0,0
8960,1.0,-20,-5,55,-45,40,-15,0,0,0
8961,1.0,34,30,27,65,43,-28,0,0,1
8962,0.5,0,85,45,-10,45,30,0,0,1
8963,2.0,-14,-45,-22,-50,-17,-1,0,0,0
8964,1.0,82,110,35,5,30,48,0,0,1
8965,1.0,32,-5,10,75,60,5,0,0,1
8966,0.5,10,25,-52,-15,-27,24,0,0,1
8967,1.0,9,42,-8,-55,-34,34,0,0,1
8968,2.0,-6,-4,58,8,0,-52,0,0,0
8969,1.0,-37,-50,-20,0,0,7,0,0,1
8970,1.0,35,-47,-57,-47,-72,-52,0,0,0
8971,1.0,-10,-10,5,-30,20,-40,0,0,0
8972,1.0,55,130,50,130,50,75,1,0,1
8973,1.0,-30,-30,90,-65,-25,-25,0,0,0
8974,1.0,-21,-1,4,-19,67,-51,0,0,0
8975,1.0,-15,-33,-3,32,12,9,0,0,1
8976,2.0,4,-61,16,-26,-24,26,0,0,1
8977,1.0,-20,50,-35,-70,-5,55,0,0,1
8978,0.5,-35,-18,32,27,-43,5,0,0,1
8979,1.0,25,70,4,15,35,21,0,0,1
8980,0.0,-6,-45,6,-33,8,15,0,0,0
8981,1.0,39,104,40,35,40,35,0,0,1
8982,1.0,-40,15,-25,25,-20,-10,0,0,0
8983,2.0,-57,-35,-56,-1,-20,-36,0,1,0
8984,1.0,-28,-10,-1,10,-1,-70,0,0,0
8985,1.0,21,27,26,17,26,-21,0,0,0
8986,2.0,25,20,-70,-20,-50,80,0,0,1
8987,0.5,31,32,27,12,91,-11,1,0,0
8988,1.0,3,0,-57,-8,-20,-2,0,0,0
8989,1.0,-10,50,50,-15,-30,-25,0,0,0
8990,1.0,-40,0,12,-15,12,-25,0,0,0
8991,0.5,-60,-38,-53,-53,-63,-5,0,0,0
8992,0.5,15,10,-38,-50,7,30,0,0,1
8993,1.0,48,34,41,35,25,81,0,0,1
8994,1.0,12,-60,-30,-30,10,40,0,0,0
8995,1.0,23,48,18,19,37,12,0,0,1
8996,2.0,5,20,17,75,32,38,0,0,1
8997,1.0,10,-1,35,74,35,-8,0,0,0
8998,1.0,55,5,40,90,55,25,1,0,1
8999,2.0,20,5,-20,0,-35,-13,0,0,0
9000,1.0,16,-13,100,-13,100,-56,1,0,0
9001,1.0,30,40,7,25,42,-15,0,0,0
9002,1.0,-21,-36,-25,-26,-20,-46,0,0,0
9003,0.5,-30,65,10,-35,-20,10,0,0,1
9004,1.0,-25,-20,0,-70,-55,-40,0,0,0
9005,1.0,-27,-20,-62,-10,-15,-57,0,0,0
9006,0.0,-9,14,-35,-9,-10,19,0,0,0
9007,0.5,20,8,35,35,20,32,0,0,1
9008,2.0,20,-5,44,-20,-23,29,1,0,1
9009,1.0,4,-4,-30,4,15,16,0,0,1
9010,1.0,-10,-32,95,-82,-5,20,1,0,1
9011,1.0,-20,-32,-12,10,0,-36,0,0,0
9012,2.0,6,30,-35,0,104,40,1,0,1
9013,1.0,-28,-12,30,-67,-7,-65,0,0,0
9014,2.0,54,5,-40,35,0,-15,0,0,0
9015,0.5,40,65,5,28,30,2,0,0,1
9016,0.5,-34,-30,-20,-15,-10,-66,0,0,0
9017,2.0,-10,-34,30,20,0,14,0,0,1
9018,1.0,-9,25,120,35,120,59,1,0,1
9019,0.5,-14,15,10,80,45,59,0,0,1
9020,1.0,5,5,90,-40,20,10,0,0,1
9021,0.5,26,40,40,45,50,4,0,0,1
9022,0.5,-16,2,15,22,-49,-60,0,1,0
9023,1.0,-50,-15,-25,-65,-15,20,0,0,1
9024,2.0,5,-35,10,-50,15,35,0,0,1
9025,1.0,15,-20,6,5,6,9,0,0,1
9026,1.0,17,34,66,43,86,-10,0,0,0
9027,1.0,30,45,14,20,14,17,0,0,1
9028,2.0,5,-37,-35,35,-15,53,0,0,1
9029,0.5,40,35,50,-30,10,5,0,0,1
9030,1.0,30,85,10,75,20,45,0,0,1
9031,1.0,-15,-15,15,-23,15,20,0,0,1
9032,0.5,-36,-59,-36,-39,-16,-38,0,0,0
9033,0.5,-16,-32,-62,-54,-25,13,0,0,1
9034,0.5,20,-15,-16,25,30,-32,0,0,0
9035,2.0,3,-40,0,50,40,62,1,0,1
9036,0.5,25,20,0,30,25,100,0,0,1
9037,1.0,69,33,53,-28,52,-29,0,0,0
9038,1.0,45,60,-25,-40,15,25,0,0,1
9039,0.5,-25,-78,-8,-73,-38,-71,0,0,0
9040,1.0,-11,0,75,-100,-36,-110,0,0,0
9041,1.0,-31,-35,5,-79,5,-17,0,1,0
9042,1.0,-40,-65,-51,-60,-31,-13,0,1,0
9043,1.0,11,19,-10,41,5,4,0,0,1
9044,1.0,110,-47,-32,-77,-72,-77,0,1,0
9045,1.0,54,3,49,32,53,6,0,0,1
9046,0.5,-23,-40,-8,-21,-60,-25,0,0,0
9047,1.0,45,85,-15,70,30,65,0,0,1
9048,0.5,-15,-57,-82,-7,-17,-31,0,0,0
9049,1.0,-9,-25,15,55,15,19,0,0,1
9050,1.0,-15,-55,-60,85,55,100,0,0,0
9051,1.0,30,20,105,40,55,40,1,0,1
9052,2.0,-72,-62,-68,-3,-12,-3,0,0,0
9053,1.0,95,90,48,140,58,25,1,0,1
9054,2.0,-35,-8,-3,-6,14,-12,0,0,0
9055,2.0,12,-13,-53,1,3,8,0,0,1
9056,2.0,10,10,-10,-60,35,-5,0,0,0
9057,0.5,20,40,-5,10,-20,25,0,0,1
9058,1.0,61,92,46,92,46,34,1,0,1
9059,1.0,10,5,0,3,30,-93,0,0,0
9060,1.0,27,56,50,5,21,23,0,0,1
9061,2.0,0,40,35,40,35,25,0,0,1
9062,1.0,70,35,20,20,45,25,0,0,1
9063,1.0,31,24,57,49,87,2,0,0,1
9064,1.0,50,50,80,80,40,45,0,0,1
9065,1.0,-15,-60,-20,100,15,85,0,0,1
9066,0.5,-15,15,-75,40,-15,60,0,0,1
9067,1.0,-30,-3,55,-5,55,-47,0,0,0
9068,1.0,5,4,6,56,-6,-20,0,0,0
9069,1.0,-30,-39,-10,0,10,-3,0,0,0
9070,1.0,20,20,-20,-35,-75,0,0,0,0
9071,0.5,49,-37,-42,17,-8,1,0,0,1
9072,2.0,-9,-10,75,-18,38,-35,0,0,0
9073,2.0,-35,-47,-26,-55,-26,-1,0,0,0
9074,1.0,5,-30,20,35,45,-25,0,0,0
9075,0.5,-10,3,-13,11,-11,-1,0,0,0
9076,1.0,-51,-31,-32,-51,-35,17,0,1,1
9077,1.0,19,84,60,8,30,32,0,0,1
9078,0.5,10,15,-40,-85,-40,-65,0,0,0
9079,1.0,38,0,-24,-70,-9,-15,0,0,0
9080,1.0,40,24,30,65,30,13,0,0,1
9081,2.0,10,-56,3,17,7,-4,0,0,0
9082,1.0,-6,-5,5,5,-5,41,0,0,1
9083,2.0,57,120,20,3,-10,-2,0,0,0
9084,1.0,22,41,65,9,36,27,0,0,1
9085,1.0,12,-19,49,-41,-6,-34,0,0,0
9086,1.0,27,-5,31,35,20,12,0,0,1
9087,1.0,-10,-34,-16,-25,-25,40,0,0,1
9088,0.5,-80,-13,27,-31,-46,-20,0,0,0
9089,1.0,34,0,5,5,5,-75,0,0,1
9090,0.5,0,-25,-10,-5,-35,-80,0,0,0
9091,0.5,-5,30,-5,-30,0,5,0,0,1
9092,1.0,45,67,32,70,50,23,0,0,1
9093,0.5,30,35,87,28,45,49,0,0,1
9094,0.5,-89,29,-9,64,26,43,0,0,1
9095,1.0,10,40,35,-45,-25,-15,0,0,0
9096,1.0,-6,23,9,-36,-31,-2,0,0,0
9097,1.0,-10,-23,-55,-13,-70,-10,0,0,0
9098,2.0,-37,-90,-35,-130,-45,-33,0,1,0
9099,2.0,-1,75,-47,35,8,-9,0,0,0
9100,2.0,-70,-95,-80,-10,10,10,0,0,1
9101,2.0,25,-15,20,5,45,70,0,0,1
9102,1.0,-33,30,-18,-72,-104,0,0,0,0
9103,1.0,-10,-5,-15,20,0,-20,0,0,0
9104,0.5,34,24,32,21,50,35,0,0,1
9105,1.0,21,9,25,27,5,-17,1,0,0
9106,1.0,0,-34,-10,5,0,39,1,0,1
9107,1.0,-45,40,120,40,45,0,0,0,0
9108,2.0,-25,-20,-50,-55,-50,-20,0,1,0
9109,2.0,45,-15,55,50,25,-15,0,0,0
9110,1.0,60,108,60,37,-3,73,0,0,1
9111,1.0,-1,14,63,-4,3,-27,0,0,0
9112,0.5,-1,-20,-5,-5,-15,-59,0,0,0
9113,1.0,-22,-25,-7,-7,53,-20,0,0,0
9114,0.5,5,-35,-40,65,5,65,1,0,0
9115,1.0,-5,-6,50,24,-5,-58,0,0,0
9116,1.0,8,11,-40,-9,-30,46,0,0,1
9117,1.0,0,40,90,-85,10,40,0,0,1
9118,1.0,33,11,-37,31,-34,15,0,0,1
9119,1.0,-7,-14,-3,-5,1,-1,0,0,0
9120,1.0,45,0,3,-45,23,-21,0,0,0
9121,1.0,66,150,60,84,60,110,1,0,1
